Localization and mapping for guiding minimally invasive cardiac procedures	/m/0j8wx64						
Dynamisches Verhalten eines schnell drehenden Rotors bei Anstreifvorgängen	/m/09q9xjz						
An Imaging Gas Scintillation Spectrometer for X-Ray Astronomy	/m/09pffmk						
Energy Principle with Global Invariants	/m/09pfps0						
Dedekind complétés de presque F-algèbres et D-algèbres archimédiennes	/m/09pftpw						
Souslin Trees and Degrees of Constructibility	/m/09p7wgr						
A Time Series Approach to the Correction for Atmospheric Effects and the Significance of a Semi-Diurnal Variation in Corrected Intensities of Secondary Cosmic Ray Neutrons and Mesons (NM64 and MT64)	/m/09pfzn9						
Vector Autoregression and Causality	/m/09pg44q						
Local to Global Geometric Methods in Information Theory	/m/09qj45m						
Orbit Space Geometries and Probability Groups	/m/09qj4sb						
A Framework for Debugging Heterogeneous Applications : On Bugs and Trees	/m/09q742t						
Rings of Linear Operators	/m/09qgl38						
Image and Video Exploration by Clustering and Classification Using Local and Global Visual Feature	/m/09p79xn						
Some Rigidity Results in the Orbit Equivalence Theory of Non-Amenable Groups	/m/09p79t4						
On Stability of Periodic Solutions of Equations of High Order	/m/09p79rr						
Methods in Asymptotic Combinatorics	/m/09p76s6						
Existence of a Solution for a Wave Equation and an Elliptic Dirichlet Problem	/m/09p74fh						
Numerical Simulation of Viscous Incompressible Fluid Flows on the Base of Quasi-Hydrodynamic Equations	/m/09p71kf						
Certain Results on Dimension and Cardinal Invariants of Topological Spaces	/m/09p70rv						
High Order Asymptotic Approximation for Robust Tests	/m/09p6zrm						
Teacher-Student Interactions in SIMMS and non-SIMMS Mathematics Classrooms	/m/09p6z98						
Zeta and L-Functions of Graphs and Hypergraphs	/m/09p6yhj						
Wissensbasiertes Lösen von Ablaufplanungsproblemen durch explizite Heuristiken	/m/09p6xw8						
Performances dans les Systemes Repartis: des outils pour les mesures	/m/09p6vgl						
Some Results On The Association Schemes Of Bilinear Forms	/m/09p6qk9						
Study of the Transcription Regulation in Saccharomyces Cerevisiae	/m/09p6n4_						
Some Completeness Theorems for Locally Convex Spaces	/m/09qjmsg						
Factor Score Determinacy in a Hierarchical Multidimensional Model	/m/09p6mjn						
Contagion of Financial Crises	/m/09q60fk						
Statistical Methodology for Structural Equations Models Involving Latent Variables with Dichotomous Indicators	/m/09p6m19						
PAL: A Design for a Personal Automated Library	/m/09p6jn0						
Students’ Understanding of Related Rates Problems in Calculus	/m/09qjpkk						
Epicardial Deformation from Coronary Cineangiograms	/m/09qjs62						
Semantic-Driven Program Analysis	/m/09qbbr9						
Sums of Correlated Exponentials: Two Types of Gaussian Correlation Structures	/m/09qjsfm						
Time Series Search via Contents	/m/09q7c1t						
Explicatio quaestionum mathematicarum de maximo et in scientia machinali	/m/09qgfyg						
Shrinkage Methods for Multivariate Spectral Analysis	/m/09qjy50						
Singular Elliptic Equations and Free Boundary Problems	/m/09qk0ly						
Simplified Performance-Based Earthquake Engineering	/m/09qk2fr						
Nonlinear Finite Element Analysis of Reinforced Concrete Subassemblages	/m/09qk36_						
Deformations of Algebraic Bundles (in Polish)	/m/09qbqcy						
Hybrid Knowledge-Based Architecture for Building an Intelligent Nondestructive Signal Inspection System.	/m/09qkd65						
Epigraphical Analysis and Set Convergence	/m/09qkf7f						
Hybridizable Discontinuous Galerkin Method for Solid Mechanics	/m/09qkmcn						
From High-Level Tasks to Low-Level Motions: Motion Planning for High-Dimensional Nonlinear Hybrid Robotic Systems	/m/09qkp13						
Predictive Data Caching for Mobile and Wireless Environments	/m/09ql0m8						
Haskell, Uma Linguagem Funcional Paralela: Ambiente de Programaçìo, Simulaçìo, Análise de Propriedades e sua Implementaçìo	/m/09q7kbd						
Hebrew Incunabula in the Asiatic Museum of St. Petersburg	/m/09s428w						
Theorema geographicum de physica telluris rotunditate	/m/09ql6mr						
Coefficient Criteria of Stability of Linear Discrete and Continuous Systems in a Critical Cases	/m/09qbslh						
Topological Triviality of Pre-Quasi-Homogeneous Families of Maps and Germs of	/m/09q7nws						
Experimental Designs for Quality Improvement When There Are Hard-to-Change Factors	/m/09q612y						
Investigation and criation of systems for voice identification for automatic learning devices	/m/09q63jg						
Numerical Simulation of Plastics Injection Molding Process	/m/09q7vvf						
Geometric Properties of Metric Measure Spaces and Sobolev-Type Inequalities	/m/09q64_x						
Well Posedness and Long Time Dynamics of Beta Plane Ageostrohic Flows	/m/09q7vyd						
Volúmenes de dominios e hipersuperficies obtenidos por el movimientos a lo largo de una subvariedad.	/m/09q7wv3						
Abstract Acceleration in Linear Relation Analysis	/m/09q6795						
Simulation of Orifice Internal Flows Including Cavitation and Turbulence	/m/09qgbqd						
Partial Logic and Knowledge Representation	/m/09q8c0q						
Content Aware Multimedia Transcoding for Resource Constrained Environments	/m/09q8d98						
Average and Asymptotic Propoerties of Apportionment Methods for Proportional Representation	/m/09kjtr_						
Exact Solutions for Two-Dimensional Stokes Flow	/m/09kjv4_						
Communication and Scheduling in Clusters: A User-Level Perspective	/m/09kjvqs						
On the Orbits of Visual Double Stars	/m/09kjx_t						
Global Existence of Solutions to Nonlinear Evolution Equations	/m/09kjyxm						
Two-sided matching with ties	/m/09km35g						
Laziness in Logic Programming	/m/09km482						
Resultados de dos nuevas clases de espacios localmente convexos	/m/09km6sy						
Software Issues on Mapping Applications onto Heterogeneous Machines and the Performance of Krylov Algorithms on Parallel Machines	/m/09kmb4g						
Directed Metric Spaces	/m/09kmbww						
On Annular Functions	/m/09kmcgm						
Late-Type Spiral Galaxies: Kinematics and Stellar Populations in Their Inner Regions	/m/09q691l						
Statistical Analysis of Wildlife Telemetry Data	/m/09q8gf7						
Verallgemeinerte warped-product-Räume	/m/09lkd_0						
Finding Approximate POMDP Solutions through Belief Compression	/m/09lkl8y						
Exploring Principles Towards a Developmental Theory of Embodied Artificial Intelligence	/m/09lkmty						
Cohomology of Commutative Banach Algebras and l<sup>1</sup>-Semigroup Algebras	/m/09lkqhk						
Advanced Memory Management and Disk Scheduling Techniques for General-Purpose Operating Systems	/m/09lksys						
Algorithms for Continuous Network Programming Problems	/m/09lky8_						
A Design Methodology for Self-Tuning Control of Systems with Inherent Conflicts	/m/09ll1w3						
System Identification in Alternative Shift Operators with Applications and Some Other Topics	/m/09ll2vz						
Modelització de la qualitat de l'aigua al riu Llobregat	/m/09ll6f2						
Point Load Excitation of a Multi-Layered Structure: Ray Theory and Experimental Verification (Non Destructive Evaluation)	/m/09q8gpm						
A Robust and Efficient Iterative Method for the Numerical Solution of the Helmholtz Equation	/m/09ll981						
Annihilating Polynomials in the Witt Ring and Exterior Powers for Quadratic Forms	/m/09llnrb						
Untersuchungen über den Verlauf des latenten Fehlbetrages bei offenen Versicherungskassen.	/m/09lm_1r						
Structural Analysis in Semi-Infinite Programming	/m/09qfmws						
Algorithms and Complexity: Graph and Hypergraph Colorings	/m/09lmg3c						
Survey Estimation for Highly Skewed Data	/m/09lmjnw						
Einiges über die Fehlerfunktion der optimalen Polynomapproximation im Tschebyscheff'schen Sinne.	/m/09lmmq7						
Solution of a Riemann Problem for a 2 x 2 System of Conservation Laws Possessing No Classical Weak Solution	/m/09lmpjw						
Statistical Inference through Data Compression	/m/09ln7h3						
A Study of the Influence of Aesthetics on the Mathematical Problem-Solving Strategies of Skilled Novices	/m/09lncds						
Prospective and Novice Secondary Mathematics Teachers' Conceptions and Classroom Pedagogy	/m/09lndnv						
The Effects of Learning Computer Programming on Heuristic Usage and Metacognitive Activity of Students Engaged in Mathematical Problem Solving	/m/09lndv4						
Higher Gauge Theory I: 2-Bundles	/m/09lsmwx						
Sensitivity of Madalines to Weight Errors	/m/09lss6d						
Visual and Analytic Tools for Record Level Cluster Analysis	/m/09lsvtv						
Spinor Genera Under Z(.P)-Extensions	/m/09lswmf						
Fractal Aggregation and Transformation Processes in Silica Gels	/m/09q6dwq						
Energy and Volume of Vector Fields. Critical Points and Stability	/m/09lt9d3						
Chromaticity and Adjoint Polynomials of Graphs	/m/09qft00						
Über klassische Konfigurationen mit stark regulären Durchschnittsgraphen	/m/09qfvtq						
Physical Challenges in Reliable Graphics Hardware Design	/m/09p8p4k						
Metamodeling Utilizing D-Optimal Designs as Applied to Large Scale Simulations	/m/09p8pcj						
A Survey of Midwestern Education Graduate Students' Coping Strategies and Subsequent Development of a Three Factor Stress Scale	/m/09p8nn1						
Hybrid Techniques for Direct Methods	/m/09p91v9						
The Line Spectrum of Delta Cephei	/m/09p8nfs						
De corporum gravitate et levitate	/m/09pbbfv						
Quantitatieve bepaling van absorptie in het ultra-violet	/m/09pbdrc						
Three Essays on Macroeconomics	/m/09q5_rf						
Quasiideal and lattice structure in alternative algebras	/m/09pbfcb						
Factors Associated with Patient Outcome in Pre-Hospital Treatment	/m/09p8fvv						
Exaktheit von Faserfunktoren	/m/09pbh87						
Creasing, Point-Bifurcations, and the Spontaneous Breakdown of Scale-Invariance	/m/09qh41w						
Semantic Interoperability Between Relational Database Systems	/m/09pblr7						
Some Observational Aspects of Compact Galactic X-Ray Sources	/m/09pbp8f						
Taking Groupoid C*-algebras to the Limit	/m/09p8d81						
Algebraic Foundations of the Unifying Theories of Programming	/m/09qh4h4						
Codes in Affine Matrix Schemes	/m/09pbt07						
Approximation of Solutions of Stochastic Differential Equations in the Algebra of Generalized Stochastic Processes	/m/09pbw15						
Studien ueber inhomogene gekruemmte Stroemungen	/m/09pbznf						
Some Point Estimation Problems in a Decision-Theoretic Setup	/m/09p8cgc						
Weak Primitive Super-Rings	/m/09pc3xg						
Konzepte und Wirkungszusammenhänge bei Beschaffung und Betrieb von Informatikmitteln an Schulen	/m/09p86yk						
Verma Type Modules over Extended Affine Lie Algebras	/m/09p86r3						
Velocity Measurements ahead of a Semi-Infinite Body in Magnetohydrodynamic Flow with Aligned Fields	/m/09q6h9f						
On Production Lines with Blocking	/m/09pcfr6						
Nest Success of Southeastern American Kestrels Associated with Red-Cockaded Woodpeckers in Old-Growth Longleaf Pine Habitat in Northwest Florida	/m/0598685	10.1656/1528-7092(2004)003[0191:NSOSAK]2.0.CO;2					
Hyperfinite graph limits	/m/059f51z						
Blick.Spiel.Feld	/m/07y8zd_						
Erlösung durch Mord. Warum der antisemitische Propagandafilm Paradise Now soviel Erfolg hat	/m/07y8zfr						
Correlated electron transport in one-dimensional mesoscopic conductors	/m/0br317z						
Tempo and mode in the macroevolutionary reconstruction on Darwinism	/m/0bhj0b0						
Impact-ionization MOS and its derivatives for logic and memory	/m/0br0j5m						
Game-theoretic models of signalling among relatives	/m/0bqwjsg						
An evolutionary theory of schizophrenia: Cortical connectivity, metarepresentation, and the social brain	/m/0bnpvfm	10.1017/S0140525X04000196				Exaptation: a crucial tool for an evolutionary psychology	
Dividend Policy and New Equity Financing	/m/0bqtdwr						
Ingenieurs in Nederland in de negentiende eeuw : een streven naar erkenning en macht	/m/09q666v						
Ordre séquentiel du produit de deux topologies de Fréchet	/m/09km7q5						
On the Computability of the Fréchet Distance between Triangulated Surfaces	/m/09p6qgf						
The Cohomology of S-Arithmetic Spin Groups and Related Bruhat-Tits-Buildings	/m/09p871t						
Bifurcation of Random Maps	/m/09q8cv0						
Fluid-Structure Interaction Simulations : Efficient Higher Order Time Integration of Partitioned Systems	/m/09q68nd						
Structural Analysis of Imperfect Three-Legged Truss Columns for Large Space Structure Applications	/m/09pd2c7						
Beta and Gamma Emission from Oriented Nuclei	/m/09q8dz7						
On the Complexity of Some Problems in Linear Algebra	/m/09pd3s6						
Iterative Methods And Nonlinear Functional Equations	/m/09p6r0v						
Optimal Lyapunov Design of Robust and Adaptive Nonlinear Controllers	/m/09pd4mb						
Unitary Block Diagonalization and the Characteristic Polynomial of a Pencil Generated by Hermitian Matrices	/m/09q6brm						
Optical Fluctuations on the Transmission and Reflection of Mesoscopic Systems	/m/09qb3rd						
Non-Uniqueness in a Free Boundary Problem	/m/09pfc2c						
Application of Kinetic Models for the Calculation of Gas-Dynamic Flows	/m/09p71np						
Quadratic Forms in Normally Distributed Variables	/m/09q6xj6						
Surfaces lagrangiennes dans les surfaces projectives complexes	/m/09ll258						
Facility Location Problems on Tree Networks	/m/09qjv5z						
Robustness Concepts for Sliced Inverse Regression	/m/09pfbnn						
Common Fixed Point Approximation and Demiclosed Principle for Nonlinear Mappings	/m/09qk7pk						
Representación integral de operadores no lineales: Operadores de Uryson	/m/09ltj45						
Design and Analysis of Job-Based Inventory Models	/m/09pfr3z						
Topics in Objective Bayesian Methodology and Spatial-Temporal Models	/m/09qkb5k						
Planning Container Drayage Operations at Congested Seaports	/m/09q7t21						
An Empirical Job Search Model with a Test of the Constant Reservation Wage and the Infinite Horizon Hypotheses	/m/09p6ybz						
A Generalization of Lyapunov's Convexity Theorem and Set-Valued Partial Differential Equations	/m/09qjrkl						
Foliations on Riemannian Manifolds	/m/09q7wfh						
Simultaneous Inference in the Analysis of Gene Expression Data	/m/09p7bpc						
The p-Adic Cohomology of Varieties over Finite Fields and Applications on the Computation of Zeta Functions	/m/09kjxnv						
Directionlets: Anisotropic Multi-Directional Representation with Separable Filtering	/m/09lm525						
Parallelflächen und Centralflächen eines besonderen Ellipsoides und die Steinersche Fläche.	/m/09lm553						
Lie Group and Exponential Integrators: Theory, Implementation, and Applications	/m/09p7cql						
Logical Calculi for Reasoning with Binding	/m/09pbdk7						
Rotation Sets and Entropy	/m/09qjp9z						
Fragmented Representations of Finite Groups	/m/09lmc4f						
Poverty and Factors Leading to Success in Mathematics as Told by AP Calculus Sudents.	/m/09qkjkv						
A Theorem Of Denjoy, Young And Saks. Ii. The Tau Limit	/m/09lkrrz						
Ponderomotorische krachten in het electromagnetische veld	/m/09p72db						
Certain Problems Of A Special Character In Convex Functions	/m/09lkqwm						
Over rationeele functies behoorende bij een Riemannsch oppervlak	/m/09pbdxk						
Generalized Convexities and Disks	/m/09p7cwh						
Extensions of Public-Key, Identity-Based and Certificateless Encryption Schemes	/m/09q7yhz						
Geometric Properties of Anisotropic Gaussian Random Fields	/m/09p6vvn						
Computational Studies of Rare Events in Optical Transmission Systems	/m/09lkjm0						
The Nilpotent Filtration in Group Cohomology	/m/09p6jw6						
Elastic Interaction of the Excavation with Cracks in Plane Strain	/m/09lt71l						
Stability Properties of Phase Diagrams in Lattice Systems	/m/09q6x6w						
Two-Stage Bio-Assay as Applied to Tests of Carcinogens Based on Mutagenic Properties	/m/09pfb3w						
Inference Regarding Multiple Structural Changes in Linear Models Estimated Via Two Stage Least Squares	/m/09p7gx3						
Fault Tolerance and Dynamic Partitioning in Large-Scale Parallel Systems	/m/09kmb09						
Linear Programming Methods for the Numerical Solution of Parabolic Equations Backwards in Time	/m/09pfzmd						
Der Kernphotoeffekt mit der Lithium-Gammastrahlung	/m/09ll9v2						
Neue Seignette-Elektrika	/m/09ll9p6						
Computational Control of Networks of Dynamical Systems: Application to the National Airspace System	/m/09lkj29						
The Consistency Tests Based on Empirical Characteristic Function	/m/09qks3y						
Multiple-Input Multiple-Output (MIMO) OFDM Systems with Implementation Impairments	/m/09p6vr4						
Bounds of Fixed Point Ratios of Permutation Representations of GLn(q) and Groups of Genus Zero	/m/09lmz7n						
Improving the Productivity of the American Automobile: A Stochastic Process View	/m/09q6y5c						
Vertical Total Variation for Developing a Scalable Nearest Neighbor Classifier	/m/09p6tyw						
Asymptotical Analysis of the Multi-Dimensional Decomposable Statistics Given on the Several Generalized Allocation Schemes	/m/09q7yv4						
Study of First-Order Systems of Field Theory in Inhomogeneous Media	/m/09q6w2p						
Extraction of Wind Information from Single Doppler Radar Data	/m/09qj390						
Metastable Patterns for the Cahn-Hilliard Equation	/m/09p8rck						
VLSI Implementation of Heart Sound with a View of Developing a Reliable Cardiac Monitor	/m/09p6kqb						
System Functions and Their Decision Problems	/m/09pf7s7						
The Centers of Spin Symmetric and Spin Hyperoctahedral Group Algebras	/m/09qkx30						
Robust Control System Design: H[Infinity] Loop Shaping and Aerospace Applications	/m/09p7hwz						
Classification méromorphe locale des systèmes différentiels linéaires méromorphes : phénomène de Stokes et applications.	/m/09qgmnc						
Randomization in Online Computation	/m/09kjvzy						
Wedderburn Specters	/m/09pbmfs						
Análisis de error a-priori y a-posteriori de algunos métodos de elementos finitos mixtos estabilizados	/m/09p74q0						
Normalisation by Evaluation in the Compilation of Typed Functional Programming Languages	/m/09qhz02						
The Design of A Fast and Flexible Internet Subscription System Using Content Graphs	/m/09ln3pn						
ZRAM: a library of parallel search algorithms and its use in enumeration and combinatorial optimization	/m/09q9v6w						
College Algebra Students' Understanding and Algebraic Thinking and Reasoning with Functions	/m/09km627						
Classification of Non-Simple C*-Algebras	/m/09ql15s						
Invariance Principles via Studentization in Linear Structural and Functional Error-in-Variables Models	/m/09q82df						
A Fifth Order Composite Multistep Method for Solving Certain Stiff Differential Equations	/m/09p7jm9						
Symmetry and Ad-Hoc Methods for Solving Nonlinear Partial Differential Equations	/m/09lkd97						
Growth of Entire and Meromorphic Functions of Finite Order	/m/09lt32c						
Declustering Aware Parallel Join Algorithms and Their Optimization	/m/09p8pk4						
Coupling Transport and Chemistry : Numerics, Analysis and Applications	/m/09qbr9n						
Long Range Dependence	/m/09ql8gw						
Conquering Contours - Efficient Algorithmus for Computational Geometry	/m/09km44_						
Visual Aspects of Children's Sense-Making Strategies Related to Shape Classification	/m/09q6w14						
Implementation of Optimal Design for Item Calibration in Computerized Adaptive Testing (CAT)	/m/09pbpgq						
Stimulating Risk Neutral Stochastic Processes with a View to Pricing Exotic Options	/m/09p7ltf						
Finiteness: Another Aspect of Topoi	/m/09p6l96						
Computations of Unsteady Multistage Turbomachinery Flows	/m/09q85hb						
Contributions to Nonlinear Time Series Analysis	/m/09kjt1x						
Learning Control of Complex Skills	/m/09p6st4						
Robustifying Regression and Classification Trees in the Presence of Irrelevant Variables	/m/09qgnfr						
VLSI Structures and Iterative Analysis for Large Scale Computation	/m/09qhybb						
Neutral Hydrogen in the Solar Neighbourhood	/m/09pbqzn						
Stability Robustness to Unstructured Uncertainty for Nonlinear Systems under Feedback Linearization	/m/09p8mg8						
Primary Decompositions in Noncommutative Lattices	/m/09p7rsd						
A Pertubation Theory for a Special Class of Transport Processes	/m/09qjyks						
An Optimum Solution of n Equations in m Unknowns with n Greater than m and an Application to the Adjustments of Electrical Network Singularities	/m/09qbmx2						
Heat Semigroups and Diffusion of Characteristic Functions	/m/09p7sp3						
Performance Evaluation of Congestion Phenomna in Communication Networks	/m/09lsqtp						
Schematic maps on demand	/m/09q9kwy						
Distributed Source Coding for Image and Video Applications	/m/09qftrk						
Uncertainty, Bidding Behvaior and Microstructure in Internet Auction Marketplaces	/m/09lljvc						
Frame Quantization Theory and Equiangular Tight Frames	/m/09pdzrh						
Sur la 2-torsion de la K-théorie des anneaux d'entiers algébriques	/m/09q6s_h						
Paramagnetische relaxatierverschijnselen bij lage temperaturen	/m/09pbs3t						
Heat and Mass Diffusion	/m/09p7v98						
The Role of Knowledge in Visual Shape Representation	/m/09qh4rv						
Localization Method as a Universal Approach to the Gromov-Witten Theory	/m/09lsm94						
Imbedded Integration Rules and Their Applications in Bayesian Analysis	/m/09p7vh7						
Hierarchical, Hybrid Control of Large-Scale Systems	/m/09p6srr						
Instrumental Variable Estimation in Linear Errors-in-Variables Models	/m/09p6mpv						
Stability Analysis of Nonlinear Systems in Terms of Two Measures	/m/09qbmsr						
Estructura de un grupo finito y subgrupos que verifican una determinada propiedad	/m/09pbw__						
Pattern Matching Algorithm Applied to Motion Estimation in Video Compression (In Portuguese: Algoritmo de Casamento de Padrões Aplicado na Estimação de Movimento em Compressão de Vídeo)	/m/09p7w3d						
Nash-Moser Theorem and Nonlinear Hyperbolic Equations	/m/09q9_23						
Theorie der optische activiteit	/m/09p7x31						
Existence et unicité d'une solution globale de l'équation de Boltzmann non linéaire avec réflexion parfaite	/m/09ln9ln						
Relations between Exotic Spheres and Smooth and PL Cobordism Theories	/m/09q75lc						
Homogénéisation d\\'un problème fluide-structure par une méthode de pénalisation	/m/09pcd59						
Surface Microscopy and Particulate Adhesion	/m/09pfj5h						
Wrijvingsverschijnselen van gassen bij lage druk	/m/09p7x7k						
Applications of Kalman Filtering in the Analysis and Design of Groundwater Monitoring Networks	/m/09pchmw						
Verteiltes Datenverwaltungssystem für Authentifizierungs- und Autorisierungsinfrastrukturen: P2P-ZuSI	/m/09qgbbz						
On the Maximal Bochner-Riesz Operator	/m/09pcj5s						
On Mixed Boundary Value Problems for a Linear Third Order Partial Differential Equation of Hyperbolic Type	/m/09qgp7h						
Extinctie door een gezwarte photographische plaat als functie van golflengte, hoeveelheid zilver en korrelgrootte	/m/09p7z4b						
Dynamical Generation of the Top Quark Mass	/m/09q89sc						
The Effects of Computer-Intensive Algebra on Students' Understanding of the Function Concept	/m/09pcjl0						
Gray Codes and Their Applications	/m/09pfd6j						
The Coverings of Lie Groupoids	/m/09pcktq						
An Examination of the Relationship between Corporal Punishment and Student Achievement	/m/09p8fg1						
Investigations of Initially Boundary Values for Mathematical Models of Elastic Continua of Kelvin - Voigt and Its Generalizations	/m/09pcl2j						
Massentransport in Lichtbogen und Flammen. Optische Bestimmung der Alkali-Atomradien	/m/09p7znx						
Analytical Studies of Full-Scale Reinforced Concrete Shaft/Columns Subject to Cyclic Lateral Loads	/m/09qk25b						
A Determination of the Minimal Right Ideals in the Enveloping Algebra of a Lie Algebra of Classical Type	/m/09qgzvb						
On Covariant Kinetic Gas Theory	/m/09q8bf1						
Efficient Bayesian Computation in Linear Gaussian Systems	/m/09p8dv2						
Sample Compression, Margins and Generalization: Extension to the Set Covering Machine	/m/09qb641						
Algorithmic Aspects of the Internet	/m/09qjyby						
On Fuzzy Operation Spaces	/m/09qfwl1						
Topics in Bayesian Sample Size Determination and Bayesian Model Selection.	/m/09q7_2w						
Numerical Solution of the Superfluid Shock Jump Conditions	/m/09q6lpt						
Oscillation of Functions Defined by Systems of Ordinary Differential Equations	/m/09qgsdg						
Logisches Schließen mit massiv parallelen Methoden	/m/09p81f5						
The Holographic Principle in a Cosmological Setting	/m/09q7rp1						
Formes quasi-modulaires pour des groupes modulaires co-compacts et restrictions des formes modulaires de Hilbert aux courbes modulaires.	/m/09p6d_g						
W(k)[F,V]-Modules and Zeta Functions of Several Types of Curves	/m/09q8ckt						
On a Class of Hyperbolic Equations	/m/09pcw7v						
A Simplified Two-Dimensional Tunnel Fire Model	/m/09q7_49						
On Explicit Construction of Abelian Extensions of Complete Discrete Valuation Fields	/m/09p8g31						
Beiträge zur Theorie der perfekten Graphen.	/m/09ll0g2						
The Nuclear Spin of Nitrogen	/m/09p7zj0						
Measures of Compactness and Their Application to Convergence of Probability Measures	/m/09lkqqc						
Characterizing Right-Veering Homeomorphisms of the Punctured Torus via the Burau Representation	/m/09p7t95						
Contribution to the Theory of Capillary-Gravity Internal Waves in a Two Layer Fluid Over an Obstruction	/m/09pbngn						
Similarity Search for Large-Scale Image Datasets	/m/09lkfv2						
Covers of Models	/m/09qjlfd						
Wave-Packet Techniques in WKB Theory.	/m/09lkcmv						
The Motion of a Charged Particle on a Riemannian Surface under a Non-Zero Magnetic Field	/m/09lk_d7						
A Novel Game Theoretic Framework for Security in Wireless Sensor Networks	/m/09p80s3						
Numerical Range of Matrices of Special Form	/m/09qjk__						
Evolution Equations and Scales of Banach Spaces	/m/09q66_k						
Une nouvelle approche de la lecture optique intégrant la reconnaissance des structures de documents	/m/09qfgdb						
Mathematical Methods in Numerical Modeling of Dynamical Processes	/m/09q6ftf						
Combining the Bisection Method and Newton's Method to Compute Eigenvalues of a Real Symmetric Tridiagonal Matrix	/m/09qjccj						
Explained Variation in Survival Analysis and Hypothesis Testing for Current Leukemia-Free Survival	/m/09p7gvc						
A New Liquid-Vapor Phase Transition Technique for the Level Set Method	/m/09qffs0						
Adaptation and Specialization in Biological and Digital Organisms	/m/09qb0yq						
Two Applications Of P-Adic L-Functions	/m/09p6m2s						
Théorie descriptive des ensembles en géométrie des espaces de Banach	/m/09pbkh2						
Positiones philosophicae	/m/09p94z3						
Isospin Conservation in Many-Particle Production	/m/09pbj_k						
Some Geometric Aspects of Implicit Dynamical Systems	/m/09p71_l						
Parallel VLSI Synthesis	/m/09qffht						
Topics on Exchangeable Normal and Stable Random Vectors	/m/09qj9mv						
Monstrous Lie Algebras and Generalized Moonshine	/m/09qb5hp						
Learning To Combine Heuristics To Solve Constraint Satisfaction Problems	/m/09qj5g5						
Radar Signal Processing	/m/09p7vfg						
Motion Models Based on Statistics of Feature Relations:	/m/09pbhm0						
Tools for Proofs and Programs	/m/09q6v58						
Partial Differential Equations (PDE) and Variational Methods Applied to Medical Image Analysis	/m/09p7lpy						
Application of the Theory of Two-Norm Spaces of Orlicz to the Theory of Linear Methods of Summability	/m/09pb7ly						
An Integro-Differential form of Einstein's Field Equations	/m/09q72dz						
Essential Ideals in C(X)	/m/09kjsjw						
Complementability in the Lattice of Subgroups and the Group Complementability	/m/09kjvhw						
Solutions of Some Integro-Differential Equations	/m/09q7r_k						
An Approach to Synthesis of Bilateral Iterative Systems	/m/09pb86j						
Invariant Measure and its Equvalent Forms	/m/09kjw5f						
On Radon-Nikodym Derivatives	/m/09pbh29						
An Axiomatic Approach to Adequacy	/m/09qhv4t						
An Existence Theory For Group Divisible Designs	/m/09km2v0						
Weak And Strong Constructions In Proximity Spaces	/m/09kjwgc						
On Some Questions of the Theory of Integral Representations	/m/09kjx53						
Language, Semantics, and Methods for Security Protocols	/m/09qh6cg						
On the Theory of Periodic Solutions of Differential Equations with Delayed Argument	/m/09kjxwb						
Decentralized Network Algorithms	/m/09q7wns						
Reconstruction Systems for Multirate Subband Decompositions	/m/09p8khq						
Understanding the Prediction Gap in Multi-Hop Localization	/m/09q8ckf						
Some Herz Type Spaces and Their Applications	/m/09pflfk						
Fermat Curves on Weighted Projective Planes	/m/09p6gm0						
Algunas aplicaciones de las curvas elipticas a la criptografia	/m/09pbxd9						
The Dam Problem with Vertical Layers	/m/09qgpj8						
Calculations of Total Muon Capture Rates in Nuclei	/m/09pbxhs						
Konstruktionen in der Bildebene der hyperbolischen Zentralprojektion	/m/09q9mnf						
Implicit Level Set Method for Firespread Model	/m/09p7gjk						
Pressure Oscillations in Liquid-Fueled Ramjet Engines	/m/09q81kh						
Topics in Multiobjective Optimization	/m/09pfbhd						
Structure and Kinematics of Edge-on Galaxies	/m/09pfqly						
Products of Topological Modal Logics	/m/09p6hw3						
Efficient Parallel Algorithms for Closest Point Problems	/m/09p8mnb						
The Packing of Soft Materials : Molecular Asymmetry, Geometric Frustration and Optimal Lattices in Block Copolymer Melts	/m/09pf42t						
De differentiaal-vergelijking van Laguerre (Eene bijdrage tot de theorie der kettingbreuken)	/m/09pbd_1						
Ecuaciones funcionales relativas a ordenaciones y semigrupos	/m/09p75dq						
De voorplantingssnelheid van het geluid in dampen	/m/09p72fq						
On Baire Systems of Functions	/m/09pc3lm						
Boundary Integral Equations for the Computational Modelling of Three-Dimensional Steady Groundwater Flow Problems	/m/09pfsk2						
The Multiplicative Set of an Arithmetic Function	/m/09qg_13						
De unipolaire geleiding van kristaldetectoren	/m/09pbwc0						
Efficient Hypercube Algorithms	/m/09q78fv						
Propagação de Singularidades para sistemas Viscoelásticos e termoelásticos.	/m/09kjy7x						
Modélisation par méthodes intégrales des antennes de type circuit imprimé pour l'IRM	/m/09p7xhy						
An Investigation of the Conditions for the Occurrence of Flutter in Aircraft and the Development of Criteria for the Prediction and Elimination of Such Flutter	/m/09pb_3y						
Combinatorial Games of Ramsey and Conway Type	/m/09qkxy0						
Demodulation of Signals Transmitted through a Random Channel	/m/09pfsn0						
Diffraction of Electromagnetic Waves and Image Formation in Confocal Microscopy	/m/09pf166						
Contribució a l'estudi de les relacions d'indistingibilitat i a les seves aplicacions als processos de classificació	/m/09kjyk7						
On Q-Deformed Probability Theory	/m/09pc9wc						
